2018-01-01	Increased survival of honeybees in the laboratory after simultaneous exposure to low doses of pesticides and bacteria	[(u'pollen', 0.013144282), (u'asymmetry', 0.012213266), (u'stress', 0.0117912665), (u'workers', 0.010650934), (u'colonies', 0.008254207), (u'wing', 0.008086431), (u'effects', 0.008015427), (u'drones', 0.0077244723), (u'mellifera', 0.0073711565), (u'thiacloprid', 0.006786878)]	exposed thiacloprid survival 	[(u'larvae', 0.008269261), (u'effects', 0.007692155), (u'mellifera', 0.0074114027), (u'drug', 0.0072962414), (u'virus', 0.0072402116), (u'animal', 0.0068092262), (u'nicotine', 0.0067907246), (u'derivative', 0.00675465), (u'hemolymph', 0.006696296), (u'species', 0.006591436)]	exposure immune decreased 	
2017-12-20	Neonicotinoid pesticides and nutritional stress synergistically reduce survival in honey bees	[(u'pollen', 0.021773588), (u'colony', 0.008488099), (u'pollens', 0.008007855), (u'colonies', 0.007992479), (u'acid', 0.007292583), (u'mite', 0.0072072665), (u'lipid', 0.006679005), (u'study', 0.0059757875), (u'varroa', 0.0059196465), (u'apis', 0.0056408937)]	nutrients resource available 	[(u'pollen', 0.016872108), (u'pesticide', 0.012354183), (u'mellifera', 0.011165705), (u'effects', 0.009040379), (u'colony', 0.008930396), (u'pesticides', 0.0086301), (u'apis', 0.00812677), (u'exposure', 0.006922871), (u'animal', 0.006875388), (u'environmental', 0.005695584)]	reduce current synergistic 	[(u'pesticides', 0.013991564), (u'food', 0.011770294), (u'health', 0.010528474), (u'apis', 0.008332795), (u'larvae', 0.007951387), (u'pesticide', 0.0073817987), (u'agricultural', 0.0066602854), (u'development', 0.0065514375), (u'pollination', 0.006539489), (u'host', 0.0064224578)]	health food stress 	
2017-12-15	Occurrence of pesticide residues in Spanish beeswax	[(u'pesticide', 0.01251921), (u'pesticides', 0.012417061), (u'extraction', 0.010934967), (u'beeswax', 0.008188032), (u'liquid', 0.007857745), (u'phase', 0.007285025), (u'mass', 0.0064538955), (u'research', 0.006282643), (u'spectrometry', 0.0062825903), (u'chromatography', 0.0061714943)]	pesticide mass pesticides 	
2017-12-12	Presence of Apis rhabdovirus-1 in populations of pollinators and their parasites from two continents	[(u'species', 0.009557304), (u'apis', 0.0074965754), (u'pollen', 0.0072689406), (u'mellifera', 0.007236539), (u'imidacloprid', 0.0066458085), (u'behavior', 0.006631833), (u'animal', 0.0064386628), (u'animals', 0.0058118594), (u'pesticides', 0.0057817805), (u'analysis', 0.005143267)]	virus presence destructor 	
2017-12-01	Comparative flight activities and pathogen load of two stocks of honey bees reared in gamma-irradiated combs	[(u'food', 0.018813092), (u'combs', 0.013043854), (u'losses', 0.009476253), (u'calabria', 0.008502332), (u'first', 0.0081200125), (u'global', 0.008055282), (u'species', 0.007827556), (u'shb', 0.0078079775), (u'colonies', 0.007599338), (u'number', 0.00755293)]	combs foraging reared 	
2017-12-01	Behavioral responses of honey bees (Apis mellifera) to natural and synthetic xenobiotics in food	[(u'pollen', 0.022056442), (u'virus', 0.017149832), (u'colonies', 0.0139005715), (u'pesticides', 0.012231008), (u'colony', 0.009139645), (u'pesticide', 0.008284355), (u'queen', 0.007345207), (u'exposure', 0.0066360077), (u'samples', 0.00601041), (u'animal', 0.005629774)]	pesticides preference health 	
2017-12-01	Elucidating the mechanisms underlying the beneficial health effects of dietary pollen on honey bees (Apis mellifera) infested by Varroa mite ectoparasites	[(u'colony', 0.014536457), (u'virus', 0.012136704), (u'effects', 0.010459633), (u'environmental', 0.009230475), (u'varroa', 0.008558958), (u'pollination', 0.0066980785), (u'imidacloprid', 0.0065069427), (u'colonies', 0.006493416), (u'exposure', 0.005845036), (u'mite', 0.0057627372)]	effects mite destructor 	[(u'pollen', 0.041639123), (u'colony', 0.011495589), (u'diversity', 0.008836248), (u'assessment', 0.007454153), (u'effects', 0.007306132), (u'forage', 0.007256704), (u'two', 0.006944218), (u'quality', 0.006263656), (u'results', 0.0061513265), (u'mellifera', 0.00605215)]	pollen observed colony 	
2017-12-01	Recent spread of Varroa destructor virus-1, a honey bee pathogen, in the United States	[(u'virus', 0.013442131), (u'nosema', 0.012846724), (u'colonies', 0.012435743), (u'mass', 0.011166708), (u'apis', 0.010559663), (u'mellifera', 0.009261076), (u'varroa', 0.0086668525), (u'spectrometry', 0.007853607), (u'analysis', 0.0069310246), (u'colony', 0.006719651)]	virus present next 	
2017-12-01	A Varroa destructor protein atlas reveals molecular underpinnings of developmental transitions and sexual differentiation	[(u'pollen', 0.016872108), (u'pesticide', 0.012354183), (u'mellifera', 0.011165705), (u'effects', 0.009040379), (u'colony', 0.008930396), (u'pesticides', 0.0086301), (u'apis', 0.00812677), (u'exposure', 0.006922871), (u'animal', 0.006875388), (u'environmental', 0.005695584)]	interactive stages priority 	[(u'gene', 0.014720101), (u'genetic', 0.014650738), (u'apis', 0.011179848), (u'expression', 0.010646005), (u'mellifera', 0.00963834), (u'colonies', 0.0073772087), (u'genes', 0.0071886354), (u'animal', 0.0066055004), (u'pollen', 0.0063916515), (u'regulation', 0.0063787256)]	protein proteins differentially 	[(u'mites', 0.03213842), (u'sealed', 0.015220679), (u'female', 0.014395106), (u'male', 0.014333608), (u'brood', 0.013859575), (u'varroa', 0.013709448), (u'larvae', 0.013619414), (u'reproduction', 0.012423727), (u'varroidae', 0.010557645), (u'pupae', 0.009411299)]	foundress male female 	
2017-12-01	Peptide biomarkers used for the selective breeding of a complex polygenic trait in honey bees	[(u'colony', 0.014914079), (u'effects', 0.012756339), (u'animal', 0.010121121), (u'varroa', 0.009528464), (u'mites', 0.008688027), (u'virus', 0.008626962), (u'behavior', 0.008347662), (u'population', 0.007642518), (u'dynamics', 0.006651648), (u'study', 0.006560385)]	markers protein using 	
2017-12-01	An abbreviated SNP panel for ancestry assignment of honeybees (Apis mellifera)	[(u'apis', 0.014536069), (u'mellifera', 0.011904757), (u'ceranae', 0.010378699), (u'protein', 0.009510788), (u'insect', 0.007165785), (u'n', 0.0071139727), (u'genome', 0.0068045324), (u'nosema', 0.006776104), (u'proteomics', 0.006491817), (u'sequence', 0.0062460834)]		[(u'clothianidin', 0.013915678), (u'treatments', 0.010975963), (u'pest', 0.008261572), (u'farmers', 0.008242557), (u'management', 0.00790375), (u'seed', 0.007718906), (u'use', 0.007291036), (u'neonicotinoid', 0.007260612), (u'case', 0.0070725637), (u'virus', 0.0068479762)]	semen single countries 	
2017-12-01	Apitoxin harvest impairs hypopharyngeal gland structure in Apis mellifera honey bees	[(u'larvae', 0.016677305), (u'health', 0.008392452), (u'nosema', 0.007562748), (u'colonies', 0.0074241892), (u'development', 0.007147061), (u'atrazine', 0.007057937), (u'effects', 0.006292269), (u'queens', 0.006209713), (u'mellifera', 0.0060782586), (u'one', 0.006013826)]	hypopharyngeal number affect 	[(u'virus', 0.013442131), (u'nosema', 0.012846724), (u'colonies', 0.012435743), (u'mass', 0.011166708), (u'apis', 0.010559663), (u'mellifera', 0.009261076), (u'varroa', 0.0086668525), (u'spectrometry', 0.007853607), (u'analysis', 0.0069310246), (u'colony', 0.006719651)]	treatment subjected ten 	
2017-12-01	Temporal dynamics of whole body residues of the neonicotinoid insecticide imidacloprid in live or dead honeybees	[(u'pesticides', 0.012128371), (u'food', 0.010477076), (u'exposure', 0.009860626), (u'residues', 0.00906703), (u'pesticide', 0.008725041), (u'environmental', 0.0086273635), (u'pollen', 0.007594444), (u'animal', 0.0072403913), (u'samples', 0.0065810564), (u'products', 0.005781792)]	residues samples decrease 	
2017-12-01	Chemical characterization and acaricidal activity of Thymus satureioides C. &amp; B. and Origanum elongatum E. &amp; M. (Lamiaceae) essential oils against Varroa destructor Anderson &amp; Trueman (Acari: Varroidae)	[(u'crops', 0.0111026205), (u'data', 0.008205058), (u'effects', 0.007014164), (u'expression', 0.00694023), (u'effect', 0.0064795907), (u'gene', 0.006448878), (u'mellifera', 0.0064101806), (u'gm', 0.00615568), (u'resistance', 0.0058742063), (u'mg', 0.00546107)]	carvacrol satureioides composition 	
2017-12-01	Efficacy of extracts from eight economically important forestry species against grapevine downy mildew (Plasmopara viticola) and identification of active constituents	[(u'animal', 0.011722742), (u'ach', 0.009222373), (u'food', 0.009006254), (u'exposure', 0.0088673225), (u'study', 0.008237027), (u'mellifera', 0.007988696), (u'apis', 0.007838106), (u'effects', 0.0073716855), (u'compounds', 0.0070777573), (u'larval', 0.0070071365)]	species compounds showed 	[(u'pesticides', 0.011601128), (u'effects', 0.0111247385), (u'land', 0.010405462), (u'exposure', 0.008479569), (u'using', 0.0075159855), (u'cover', 0.0071141073), (u'pesticide', 0.006636071), (u'system', 0.006411793), (u'maps', 0.0059335483), (u'doses', 0.005708052)]	pathogen active extracts 	
2017-12-01	Immunosuppression in Honeybee Queens by the Neonicotinoids Thiacloprid and Clothianidin	[(u'aspergillus', 0.012877479), (u'genes', 0.011438903), (u'using', 0.007975707), (u'analysis', 0.007105988), (u'worker', 0.006990665), (u'immune', 0.006519218), (u'larvae', 0.0061838385), (u'study', 0.006133147), (u'infection', 0.0057994), (u'spp', 0.0056383964)]	total aspects 	[(u'colonies', 0.013092389), (u'nosema', 0.01287256), (u'virus', 0.012326129), (u'mellifera', 0.010226759), (u'colony', 0.00931984), (u'effects', 0.008886323), (u'apis', 0.008873095), (u'ceranae', 0.008864248), (u'n', 0.008026857), (u'pollen', 0.00651042)]	colony queens affect 	[(u'larvae', 0.008269261), (u'effects', 0.007692155), (u'mellifera', 0.0074114027), (u'drug', 0.0072962414), (u'virus', 0.0072402116), (u'animal', 0.0068092262), (u'nicotine', 0.0067907246), (u'derivative', 0.00675465), (u'hemolymph', 0.006696296), (u'species', 0.006591436)]	immunocompetence hemolymph well 	
2017-12-01	Virus and dsRNA-triggered transcriptional responses reveal key components of honey bee antiviral defense	[(u'rna', 0.025984077), (u'virus', 0.024274662), (u'colonies', 0.012841485), (u'varroa', 0.012675985), (u'colony', 0.010994174), (u'antiviral', 0.010885952), (u'losses', 0.009248466), (u'immune', 0.009023157), (u'gene', 0.008441849), (u'mites', 0.0083231265)]	virus antiviral expression 	
2017-12-01	Larval honey bees infected with Nosema ceranae have increased vitellogenin titers as young adults	[(u'pollen', 0.016872108), (u'pesticide', 0.012354183), (u'mellifera', 0.011165705), (u'effects', 0.009040379), (u'colony', 0.008930396), (u'pesticides', 0.0086301), (u'apis', 0.00812677), (u'exposure', 0.006922871), (u'animal', 0.006875388), (u'environmental', 0.005695584)]	polyethism 	[(u'virus', 0.03267795), (u'varroa', 0.009821824), (u'dwv', 0.008658175), (u'destructor', 0.007525575), (u'colony', 0.0071734968), (u'sequence', 0.0070093665), (u'rna', 0.0069283666), (u'viruses', 0.0067583336), (u'lactobacillus', 0.0066814013), (u'apis', 0.0062911254)]	significantly hemolymph associated 	[(u'gene', 0.014720101), (u'genetic', 0.014650738), (u'apis', 0.011179848), (u'expression', 0.010646005), (u'mellifera', 0.00963834), (u'colonies', 0.0073772087), (u'genes', 0.0071886354), (u'animal', 0.0066055004), (u'pollen', 0.0063916515), (u'regulation', 0.0063787256)]	remained therefore function 	
2017-12-01	Single-stranded RNA viruses infecting the invasive Argentine ant, Linepithema humile	[(u'viruses', 0.013204509), (u'colony', 0.012775592), (u'pollen', 0.012616861), (u'virus', 0.010472565), (u'colonies', 0.010256308), (u'cell', 0.007683348), (u'exposure', 0.0069844485), (u'animal', 0.0065007918), (u'dwv', 0.006034592), (u'effects', 0.00594877)]	virus viruses confirmed 	
2017-12-01	Invasive plants as potential food resource for native pollinators: A case study with two invasive species and a generalist bumble bee	[(u'pollen', 0.017245559), (u'varroa', 0.01279064), (u'species', 0.009294906), (u'environmental', 0.0089071905), (u'plant', 0.008782149), (u'behavior', 0.008281862), (u'foraging', 0.0068688067), (u'social', 0.0061264927), (u'animal', 0.0056908303), (u'nutritional', 0.005188688)]	pollen plant foraging 	
2017-12-01	Colony adaptive response to simulated heat waves and consequences at the individual level in honeybees (Apis mellifera)	[(u'apis', 0.012042857), (u'protein', 0.012032286), (u'nosema', 0.011667518), (u'colony', 0.011509079), (u'virus', 0.0112211555), (u'ceranae', 0.008049164), (u'colonies', 0.007921184), (u'pollen', 0.0070842667), (u'mellifera', 0.0066820076), (u'n', 0.006507464)]	events wing deformed 	[(u'exposure', 0.010856299), (u'environmental', 0.010348517), (u'colony', 0.00981946), (u'stress', 0.009572488), (u'pollen', 0.008778938), (u'effects', 0.008127546), (u'pressures', 0.0071793073), (u'pollinator', 0.006597122), (u'pesticide', 0.006019543), (u'pollinators', 0.005798863)]	individual heat activity 	[(u'mortality', 0.016398022), (u'colony', 0.015484202), (u'climate', 0.012668345), (u'winter', 0.010707269), (u'pollen', 0.008877426), (u'apis', 0.008876066), (u'mellifera', 0.008604886), (u'colonies', 0.0072523938), (u'losses', 0.0064227474), (u'statistical', 0.006261798)]	temperature weather 	
2017-12-01	Neonicotinoid-induced pathogen susceptibility is mitigated by Lactobacillus plantarum immune stimulation in a Drosophila melanogaster model	[(u'mellifera', 0.019303896), (u'virus', 0.009877019), (u'varroa', 0.009849406), (u'apis', 0.00956589), (u'gene', 0.008108111), (u'rna', 0.007377939), (u'acaricides', 0.006563573), (u'genes', 0.0058831014), (u'destructor', 0.005094096), (u'mite', 0.004958947)]	melanogaster survival bacterial 	[(u'colony', 0.008801353), (u'effects', 0.008396031), (u'exposure', 0.008261719), (u'food', 0.007551317), (u'mellifera', 0.0072620423), (u'apis', 0.007046074), (u'may', 0.0066320035), (u'nutritional', 0.006149021), (u'social', 0.005849143), (u'thiacloprid', 0.005397044)]	necessary imidacloprid alterations 	[(u'exposure', 0.010856299), (u'environmental', 0.010348517), (u'colony', 0.00981946), (u'stress', 0.009572488), (u'pollen', 0.008778938), (u'effects', 0.008127546), (u'pressures', 0.0071793073), (u'pollinator', 0.006597122), (u'pesticide', 0.006019543), (u'pollinators', 0.005798863)]	probiotic simultaneously 	
2017-12-01	Sublethal Effects of the Neonicotinoid Insecticide Thiamethoxam on the Transcriptome of the Honey Bees (Hymenoptera: Apidae)	[(u'expression', 0.013784927), (u'gene', 0.012177063), (u'varroa', 0.011272864), (u'genes', 0.009693015), (u'rna', 0.0077197314), (u'effects', 0.007308829), (u'animal', 0.005878295), (u'insecticides', 0.005821965), (u'reaction', 0.0057003116), (u'effect', 0.0056651393)]	memory sublethal doses 	[(u'aspergillus', 0.012877479), (u'genes', 0.011438903), (u'using', 0.007975707), (u'analysis', 0.007105988), (u'worker', 0.006990665), (u'immune', 0.006519218), (u'larvae', 0.0061838385), (u'study', 0.006133147), (u'infection', 0.0057994), (u'spp', 0.0056383964)]	insecticides widely thiamethoxam 	[(u'gene', 0.014720101), (u'genetic', 0.014650738), (u'apis', 0.011179848), (u'expression', 0.010646005), (u'mellifera', 0.00963834), (u'colonies', 0.0073772087), (u'genes', 0.0071886354), (u'animal', 0.0066055004), (u'pollen', 0.0063916515), (u'regulation', 0.0063787256)]		
2017-12-01	Partitioning the roles of CYP6G1 and gut microbes in the metabolism of the insecticide imidacloprid in Drosophila melanogaster	[(u'pesticide', 0.01251921), (u'pesticides', 0.012417061), (u'extraction', 0.010934967), (u'beeswax', 0.008188032), (u'liquid', 0.007857745), (u'phase', 0.007285025), (u'mass', 0.0064538955), (u'research', 0.006282643), (u'spectrometry', 0.0062825903), (u'chromatography', 0.0061714943)]	metabolites gene metabolism 	
2017-12-01	Honey bee pathogens in Ghana and the presence of contaminated beeswax	[(u'apis', 0.012042857), (u'protein', 0.012032286), (u'nosema', 0.011667518), (u'colony', 0.011509079), (u'virus', 0.0112211555), (u'ceranae', 0.008049164), (u'colonies', 0.007921184), (u'pollen', 0.0070842667), (u'mellifera', 0.0066820076), (u'n', 0.006507464)]	destructor signs haplotype 	[(u'colony', 0.010880353), (u'ccd', 0.007624358), (u'development', 0.006899629), (u'colonies', 0.006883808), (u'apis', 0.006842577), (u'insect', 0.006807794), (u'pesticides', 0.006720664), (u'pathogens', 0.0065553575), (u'resistance', 0.006377288), (u'varroa', 0.006374949)]	survey 	[(u'pesticides', 0.010496927), (u'exposure', 0.010146787), (u'apis', 0.0072425613), (u'imidacloprid', 0.006726848), (u'mellifera', 0.006600317), (u'pesticide', 0.0062891813), (u'samples', 0.0061191334), (u'using', 0.00604265), (u'beekeeping', 0.0059200246), (u'water', 0.005585285)]	widely larvae 	
